Time,ECG,is_rpeak
2025-05-22T17:02:09.407Z,0.480000,false
2025-05-22T17:02:09.410Z,0.500000,false
2025-05-22T17:02:09.414Z,0.520000,false
2025-05-22T17:02:09.418Z,0.550000,false
2025-05-22T17:02:09.422Z,0.580000,false
2025-05-22T17:02:09.425Z,0.610000,false
2025-05-22T17:02:09.429Z,0.640000,false
2025-05-22T17:02:09.433Z,0.670000,false
2025-05-22T17:02:09.437Z,0.700000,false
2025-05-22T17:02:09.440Z,0.730000,false
2025-05-22T17:02:09.444Z,0.760000,false
2025-05-22T17:02:09.448Z,0.790000,false
2025-05-22T17:02:09.452Z,0.820000,false
2025-05-22T17:02:09.455Z,0.840000,false
2025-05-22T17:02:09.459Z,0.860000,false
2025-05-22T17:02:09.463Z,0.870000,false
2025-05-22T17:02:09.467Z,0.880000,false
2025-05-22T17:02:09.470Z,0.870000,false
2025-05-22T17:02:09.474Z,0.860000,false
2025-05-22T17:02:09.478Z,0.840000,false
2025-05-22T17:02:09.482Z,0.810000,false
2025-05-22T17:02:09.485Z,0.770000,false
2025-05-22T17:02:09.489Z,0.720000,false
2025-05-22T17:02:09.493Z,0.660000,false
2025-05-22T17:02:09.497Z,0.600000,false
2025-05-22T17:02:09.500Z,0.530000,false
2025-05-22T17:02:09.504Z,0.450000,false
2025-05-22T17:02:09.508Z,0.370000,false
2025-05-22T17:02:09.512Z,0.280000,false
2025-05-22T17:02:09.515Z,0.200000,false
2025-05-22T17:02:09.519Z,0.120000,false
2025-05-22T17:02:09.523Z,0.040000,false
2025-05-22T17:02:09.527Z,-0.040000,false
2025-05-22T17:02:09.530Z,-0.110000,false
2025-05-22T17:02:09.534Z,-0.170000,false
2025-05-22T17:02:09.538Z,-0.230000,false
2025-05-22T17:02:09.542Z,-0.280000,false
2025-05-22T17:02:09.545Z,-0.320000,false
2025-05-22T17:02:09.549Z,-0.360000,false
2025-05-22T17:02:09.553Z,-0.390000,false
2025-05-22T17:02:09.557Z,-0.410000,false
2025-05-22T17:02:09.560Z,-0.430000,false
2025-05-22T17:02:09.564Z,-0.440000,false
2025-05-22T17:02:09.568Z,-0.450000,false
2025-05-22T17:02:09.572Z,-0.450000,false
2025-05-22T17:02:09.575Z,-0.450000,false
2025-05-22T17:02:09.579Z,-0.440000,false
2025-05-22T17:02:09.583Z,-0.440000,false
2025-05-22T17:02:09.587Z,-0.430000,false
2025-05-22T17:02:09.590Z,-0.430000,false
2025-05-22T17:02:09.594Z,-0.420000,false
2025-05-22T17:02:09.598Z,-0.420000,false
2025-05-22T17:02:09.602Z,-0.410000,false
2025-05-22T17:02:09.605Z,-0.400000,false
2025-05-22T17:02:09.609Z,-0.390000,false
2025-05-22T17:02:09.613Z,-0.380000,false
2025-05-22T17:02:09.617Z,-0.370000,false
2025-05-22T17:02:09.620Z,-0.360000,false
2025-05-22T17:02:09.624Z,-0.350000,false
2025-05-22T17:02:09.628Z,-0.330000,false
2025-05-22T17:02:09.632Z,-0.320000,false
2025-05-22T17:02:09.635Z,-0.320000,false
2025-05-22T17:02:09.639Z,-0.310000,false
2025-05-22T17:02:09.643Z,-0.310000,false
2025-05-22T17:02:09.647Z,-0.310000,false
2025-05-22T17:02:09.650Z,-0.310000,false
2025-05-22T17:02:09.654Z,-0.310000,false
2025-05-22T17:02:09.658Z,-0.310000,false
2025-05-22T17:02:09.662Z,-0.310000,false
2025-05-22T17:02:09.665Z,-0.310000,false
2025-05-22T17:02:09.669Z,-0.310000,false
2025-05-22T17:02:09.673Z,-0.320000,false
2025-05-22T17:02:09.677Z,-0.320000,false
2025-05-22T17:02:09.680Z,-0.320000,false
2025-05-22T17:02:09.684Z,-0.330000,false
2025-05-22T17:02:09.688Z,-0.330000,false
2025-05-22T17:02:09.692Z,-0.330000,false
2025-05-22T17:02:09.695Z,-0.330000,false
2025-05-22T17:02:09.699Z,-0.340000,false
2025-05-22T17:02:09.703Z,-0.340000,false
2025-05-22T17:02:09.707Z,-0.340000,false
2025-05-22T17:02:09.710Z,-0.340000,false
2025-05-22T17:02:09.714Z,-0.340000,false
2025-05-22T17:02:09.718Z,-0.340000,false
2025-05-22T17:02:09.722Z,-0.340000,false
2025-05-22T17:02:09.725Z,-0.340000,false
2025-05-22T17:02:09.729Z,-0.340000,false
2025-05-22T17:02:09.733Z,-0.340000,false
2025-05-22T17:02:09.737Z,-0.340000,false
2025-05-22T17:02:09.740Z,-0.340000,false
2025-05-22T17:02:09.744Z,-0.340000,false
2025-05-22T17:02:09.748Z,-0.340000,false
2025-05-22T17:02:09.752Z,-0.340000,false
2025-05-22T17:02:09.755Z,-0.340000,false
2025-05-22T17:02:09.759Z,-0.340000,false
2025-05-22T17:02:09.763Z,-0.340000,false
2025-05-22T17:02:09.767Z,-0.340000,false
2025-05-22T17:02:09.770Z,-0.340000,false
2025-05-22T17:02:09.774Z,-0.330000,false
2025-05-22T17:02:09.778Z,-0.330000,false
2025-05-22T17:02:09.782Z,-0.330000,false
2025-05-22T17:02:09.785Z,-0.330000,false
2025-05-22T17:02:09.789Z,-0.320000,false
2025-05-22T17:02:09.793Z,-0.320000,false
2025-05-22T17:02:09.797Z,-0.320000,false
2025-05-22T17:02:09.800Z,-0.310000,false
2025-05-22T17:02:09.804Z,-0.310000,false
2025-05-22T17:02:09.808Z,-0.310000,false
2025-05-22T17:02:09.812Z,-0.310000,false
2025-05-22T17:02:09.815Z,-0.310000,false
2025-05-22T17:02:09.819Z,-0.300000,false
2025-05-22T17:02:09.823Z,-0.300000,false
2025-05-22T17:02:09.827Z,-0.300000,false
2025-05-22T17:02:09.830Z,-0.300000,false
2025-05-22T17:02:09.834Z,-0.300000,false
2025-05-22T17:02:09.838Z,-0.290000,false
2025-05-22T17:02:09.842Z,-0.290000,false
2025-05-22T17:02:09.845Z,-0.280000,false
2025-05-22T17:02:09.849Z,-0.280000,false
2025-05-22T17:02:09.853Z,-0.280000,false
2025-05-22T17:02:09.857Z,-0.280000,false
2025-05-22T17:02:09.860Z,-0.280000,false
2025-05-22T17:02:09.864Z,-0.270000,false
2025-05-22T17:02:09.868Z,-0.270000,false
2025-05-22T17:02:09.872Z,-0.270000,false
2025-05-22T17:02:09.875Z,-0.260000,false
2025-05-22T17:02:09.879Z,-0.250000,false
2025-05-22T17:02:09.883Z,-0.250000,false
2025-05-22T17:02:09.887Z,-0.240000,false
2025-05-22T17:02:09.890Z,-0.240000,false
2025-05-22T17:02:09.894Z,-0.230000,false
2025-05-22T17:02:09.898Z,-0.230000,false
2025-05-22T17:02:09.902Z,-0.220000,false
2025-05-22T17:02:09.905Z,-0.220000,false
2025-05-22T17:02:09.909Z,-0.210000,false
2025-05-22T17:02:09.913Z,-0.210000,false
2025-05-22T17:02:09.917Z,-0.210000,false
2025-05-22T17:02:09.920Z,-0.210000,false
2025-05-22T17:02:09.924Z,-0.210000,false
2025-05-22T17:02:09.928Z,-0.210000,false
2025-05-22T17:02:09.932Z,-0.210000,false
2025-05-22T17:02:09.935Z,-0.200000,false
2025-05-22T17:02:09.939Z,-0.200000,false
2025-05-22T17:02:09.943Z,-0.190000,false
2025-05-22T17:02:09.947Z,-0.180000,false
2025-05-22T17:02:09.951Z,-0.180000,false
2025-05-22T17:02:09.955Z,-0.170000,false
2025-05-22T17:02:09.958Z,-0.160000,false
2025-05-22T17:02:09.962Z,-0.160000,false
2025-05-22T17:02:09.966Z,-0.160000,false
2025-05-22T17:02:09.970Z,-0.160000,false
2025-05-22T17:02:09.973Z,-0.150000,false
2025-05-22T17:02:09.977Z,-0.150000,false
2025-05-22T17:02:09.981Z,-0.150000,false
2025-05-22T17:02:09.985Z,-0.150000,false
2025-05-22T17:02:09.988Z,-0.150000,false
2025-05-22T17:02:09.992Z,-0.150000,false
2025-05-22T17:02:09.996Z,-0.140000,false
2025-05-22T17:02:10Z,-0.130000,false
2025-05-22T17:02:10.003Z,-0.120000,false
2025-05-22T17:02:10.007Z,-0.110000,false
2025-05-22T17:02:10.011Z,-0.090000,false
2025-05-22T17:02:10.015Z,-0.060000,false
2025-05-22T17:02:10.018Z,-0.030000,false
2025-05-22T17:02:10.022Z,0.000000,false
2025-05-22T17:02:10.026Z,0.040000,false
2025-05-22T17:02:10.030Z,0.070000,false
2025-05-22T17:02:10.033Z,0.100000,false
2025-05-22T17:02:10.037Z,0.120000,false
2025-05-22T17:02:10.041Z,0.120000,false
2025-05-22T17:02:10.045Z,0.120000,false
2025-05-22T17:02:10.048Z,0.100000,false
2025-05-22T17:02:10.052Z,0.070000,false
2025-05-22T17:02:10.056Z,0.040000,false
2025-05-22T17:02:10.060Z,0.000000,false
2025-05-22T17:02:10.063Z,-0.040000,false
2025-05-22T17:02:10.067Z,-0.070000,false
2025-05-22T17:02:10.071Z,-0.110000,false
2025-05-22T17:02:10.075Z,-0.130000,false
2025-05-22T17:02:10.078Z,-0.160000,false
2025-05-22T17:02:10.082Z,-0.180000,false
2025-05-22T17:02:10.086Z,-0.200000,false
2025-05-22T17:02:10.090Z,-0.210000,false
2025-05-22T17:02:10.093Z,-0.210000,false
2025-05-22T17:02:10.097Z,-0.210000,false
2025-05-22T17:02:10.101Z,-0.200000,false
2025-05-22T17:02:10.105Z,-0.200000,false
2025-05-22T17:02:10.108Z,-0.190000,false
2025-05-22T17:02:10.112Z,-0.170000,false
2025-05-22T17:02:10.116Z,-0.160000,false
2025-05-22T17:02:10.120Z,-0.140000,false
2025-05-22T17:02:10.123Z,-0.130000,false
2025-05-22T17:02:10.127Z,-0.130000,false
2025-05-22T17:02:10.131Z,-0.120000,false
2025-05-22T17:02:10.135Z,-0.120000,false
2025-05-22T17:02:10.138Z,-0.110000,false
2025-05-22T17:02:10.142Z,-0.070000,false
2025-05-22T17:02:10.146Z,0.030000,false
2025-05-22T17:02:10.150Z,0.200000,false
2025-05-22T17:02:10.153Z,0.430000,false
2025-05-22T17:02:10.157Z,0.720000,false
2025-05-22T17:02:10.161Z,1.070000,false
2025-05-22T17:02:10.165Z,1.450000,false
2025-05-22T17:02:10.168Z,1.830000,false
2025-05-22T17:02:10.172Z,2.080000,false
2025-05-22T17:02:10.176Z,2.090000,true
2025-05-22T17:02:10.180Z,1.800000,false
2025-05-22T17:02:10.183Z,1.280000,false
2025-05-22T17:02:10.187Z,0.690000,false
2025-05-22T17:02:10.191Z,0.160000,false
2025-05-22T17:02:10.195Z,-0.260000,false
2025-05-22T17:02:10.198Z,-0.540000,false
2025-05-22T17:02:10.202Z,-0.690000,false
2025-05-22T17:02:10.206Z,-0.740000,false
2025-05-22T17:02:10.210Z,-0.700000,false
2025-05-22T17:02:10.213Z,-0.610000,false
2025-05-22T17:02:10.217Z,-0.500000,false
2025-05-22T17:02:10.221Z,-0.400000,false
2025-05-22T17:02:10.225Z,-0.320000,false
2025-05-22T17:02:10.228Z,-0.260000,false
2025-05-22T17:02:10.232Z,-0.220000,false
2025-05-22T17:02:10.236Z,-0.180000,false
2025-05-22T17:02:10.240Z,-0.160000,false
2025-05-22T17:02:10.243Z,-0.130000,false
2025-05-22T17:02:10.247Z,-0.110000,false
2025-05-22T17:02:10.251Z,-0.090000,false
2025-05-22T17:02:10.254Z,-0.060000,false
2025-05-22T17:02:10.258Z,-0.030000,false
2025-05-22T17:02:10.262Z,0.000000,false
2025-05-22T17:02:10.266Z,0.010000,false
2025-05-22T17:02:10.269Z,0.030000,false
2025-05-22T17:02:10.273Z,0.040000,false
2025-05-22T17:02:10.277Z,0.050000,false
2025-05-22T17:02:10.281Z,0.070000,false
2025-05-22T17:02:10.284Z,0.080000,false
2025-05-22T17:02:10.288Z,0.080000,false
2025-05-22T17:02:10.292Z,0.090000,false
2025-05-22T17:02:10.296Z,0.100000,false
2025-05-22T17:02:10.299Z,0.100000,false
2025-05-22T17:02:10.303Z,0.110000,false
2025-05-22T17:02:10.307Z,0.120000,false
2025-05-22T17:02:10.311Z,0.130000,false
2025-05-22T17:02:10.314Z,0.140000,false
2025-05-22T17:02:10.318Z,0.160000,false
2025-05-22T17:02:10.322Z,0.180000,false
2025-05-22T17:02:10.326Z,0.200000,false
2025-05-22T17:02:10.329Z,0.220000,false
2025-05-22T17:02:10.333Z,0.240000,false
2025-05-22T17:02:10.337Z,0.260000,false
2025-05-22T17:02:10.341Z,0.280000,false
2025-05-22T17:02:10.344Z,0.300000,false
2025-05-22T17:02:10.348Z,0.330000,false
2025-05-22T17:02:10.352Z,0.350000,false
2025-05-22T17:02:10.356Z,0.380000,false
2025-05-22T17:02:10.359Z,0.410000,false
2025-05-22T17:02:10.363Z,0.440000,false
2025-05-22T17:02:10.367Z,0.470000,false
2025-05-22T17:02:10.371Z,0.500000,false
2025-05-22T17:02:10.374Z,0.530000,false
2025-05-22T17:02:10.378Z,0.560000,false
2025-05-22T17:02:10.382Z,0.600000,false
2025-05-22T17:02:10.386Z,0.630000,false
2025-05-22T17:02:10.389Z,0.660000,false
2025-05-22T17:02:10.393Z,0.680000,false
2025-05-22T17:02:10.397Z,0.710000,false
2025-05-22T17:02:10.401Z,0.740000,false
2025-05-22T17:02:10.404Z,0.770000,false
2025-05-22T17:02:10.408Z,0.790000,false
2025-05-22T17:02:10.412Z,0.800000,false
2025-05-22T17:02:10.416Z,0.800000,false
2025-05-22T17:02:10.419Z,0.800000,false
2025-05-22T17:02:10.423Z,0.780000,false
2025-05-22T17:02:10.427Z,0.760000,false
2025-05-22T17:02:10.431Z,0.720000,false
2025-05-22T17:02:10.434Z,0.680000,false
2025-05-22T17:02:10.438Z,0.630000,false
2025-05-22T17:02:10.442Z,0.580000,false
2025-05-22T17:02:10.446Z,0.530000,false
2025-05-22T17:02:10.449Z,0.470000,false
2025-05-22T17:02:10.453Z,0.410000,false
2025-05-22T17:02:10.457Z,0.340000,false
2025-05-22T17:02:10.461Z,0.270000,false
2025-05-22T17:02:10.464Z,0.190000,false
2025-05-22T17:02:10.468Z,0.120000,false
2025-05-22T17:02:10.472Z,0.040000,false
2025-05-22T17:02:10.476Z,-0.030000,false
2025-05-22T17:02:10.479Z,-0.100000,false
2025-05-22T17:02:10.483Z,-0.170000,false
2025-05-22T17:02:10.487Z,-0.230000,false
2025-05-22T17:02:10.491Z,-0.290000,false
2025-05-22T17:02:10.494Z,-0.330000,false
2025-05-22T17:02:10.498Z,-0.370000,false
2025-05-22T17:02:10.502Z,-0.400000,false
2025-05-22T17:02:10.506Z,-0.420000,false
2025-05-22T17:02:10.509Z,-0.450000,false
2025-05-22T17:02:10.513Z,-0.460000,false
2025-05-22T17:02:10.517Z,-0.480000,false
2025-05-22T17:02:10.521Z,-0.490000,false
2025-05-22T17:02:10.524Z,-0.500000,false
2025-05-22T17:02:10.528Z,-0.500000,false
2025-05-22T17:02:10.532Z,-0.500000,false
2025-05-22T17:02:10.536Z,-0.500000,false
2025-05-22T17:02:10.539Z,-0.490000,false
2025-05-22T17:02:10.543Z,-0.480000,false
2025-05-22T17:02:10.547Z,-0.470000,false
2025-05-22T17:02:10.551Z,-0.460000,false
2025-05-22T17:02:10.554Z,-0.440000,false
2025-05-22T17:02:10.558Z,-0.430000,false
2025-05-22T17:02:10.562Z,-0.420000,false
2025-05-22T17:02:10.566Z,-0.410000,false
2025-05-22T17:02:10.569Z,-0.400000,false
2025-05-22T17:02:10.573Z,-0.400000,false
2025-05-22T17:02:10.577Z,-0.390000,false
2025-05-22T17:02:10.581Z,-0.380000,false
2025-05-22T17:02:10.584Z,-0.370000,false
2025-05-22T17:02:10.588Z,-0.360000,false
2025-05-22T17:02:10.592Z,-0.350000,false
2025-05-22T17:02:10.596Z,-0.350000,false
2025-05-22T17:02:10.599Z,-0.340000,false
2025-05-22T17:02:10.603Z,-0.340000,false
2025-05-22T17:02:10.607Z,-0.340000,false
2025-05-22T17:02:10.611Z,-0.340000,false
2025-05-22T17:02:10.614Z,-0.340000,false
2025-05-22T17:02:10.618Z,-0.340000,false
2025-05-22T17:02:10.622Z,-0.350000,false
2025-05-22T17:02:10.626Z,-0.360000,false
2025-05-22T17:02:10.629Z,-0.360000,false
2025-05-22T17:02:10.633Z,-0.370000,false
2025-05-22T17:02:10.637Z,-0.360000,false
2025-05-22T17:02:10.641Z,-0.360000,false
2025-05-22T17:02:10.644Z,-0.360000,false
2025-05-22T17:02:10.648Z,-0.360000,false
2025-05-22T17:02:10.652Z,-0.360000,false
2025-05-22T17:02:10.656Z,-0.360000,false
2025-05-22T17:02:10.659Z,-0.360000,false
2025-05-22T17:02:10.663Z,-0.370000,false
2025-05-22T17:02:10.667Z,-0.370000,false
2025-05-22T17:02:10.671Z,-0.380000,false
2025-05-22T17:02:10.674Z,-0.380000,false
2025-05-22T17:02:10.678Z,-0.380000,false
2025-05-22T17:02:10.682Z,-0.370000,false
2025-05-22T17:02:10.686Z,-0.370000,false
2025-05-22T17:02:10.689Z,-0.370000,false
2025-05-22T17:02:10.693Z,-0.370000,false
2025-05-22T17:02:10.697Z,-0.370000,false
2025-05-22T17:02:10.701Z,-0.360000,false
2025-05-22T17:02:10.704Z,-0.360000,false
2025-05-22T17:02:10.708Z,-0.360000,false
2025-05-22T17:02:10.712Z,-0.360000,false
2025-05-22T17:02:10.716Z,-0.350000,false
2025-05-22T17:02:10.719Z,-0.350000,false
2025-05-22T17:02:10.723Z,-0.350000,false
2025-05-22T17:02:10.727Z,-0.350000,false
2025-05-22T17:02:10.731Z,-0.350000,false
2025-05-22T17:02:10.734Z,-0.340000,false
2025-05-22T17:02:10.738Z,-0.340000,false
2025-05-22T17:02:10.742Z,-0.330000,false
2025-05-22T17:02:10.746Z,-0.330000,false
2025-05-22T17:02:10.749Z,-0.320000,false
2025-05-22T17:02:10.753Z,-0.320000,false
2025-05-22T17:02:10.757Z,-0.320000,false
2025-05-22T17:02:10.761Z,-0.310000,false
2025-05-22T17:02:10.764Z,-0.310000,false
2025-05-22T17:02:10.768Z,-0.310000,false
2025-05-22T17:02:10.772Z,-0.300000,false
2025-05-22T17:02:10.776Z,-0.300000,false
2025-05-22T17:02:10.779Z,-0.290000,false
2025-05-22T17:02:10.783Z,-0.290000,false
2025-05-22T17:02:10.787Z,-0.290000,false
2025-05-22T17:02:10.791Z,-0.290000,false
2025-05-22T17:02:10.794Z,-0.280000,false
2025-05-22T17:02:10.798Z,-0.280000,false
2025-05-22T17:02:10.802Z,-0.270000,false
2025-05-22T17:02:10.806Z,-0.260000,false
2025-05-22T17:02:10.809Z,-0.260000,false
2025-05-22T17:02:10.813Z,-0.250000,false
2025-05-22T17:02:10.817Z,-0.240000,false
2025-05-22T17:02:10.821Z,-0.240000,false
2025-05-22T17:02:10.824Z,-0.240000,false
2025-05-22T17:02:10.828Z,-0.230000,false
2025-05-22T17:02:10.832Z,-0.220000,false
2025-05-22T17:02:10.836Z,-0.210000,false
2025-05-22T17:02:10.839Z,-0.190000,false
2025-05-22T17:02:10.843Z,-0.170000,false
2025-05-22T17:02:10.847Z,-0.140000,false
2025-05-22T17:02:10.851Z,-0.110000,false
2025-05-22T17:02:10.854Z,-0.070000,false
2025-05-22T17:02:10.858Z,-0.040000,false
2025-05-22T17:02:10.862Z,0.000000,false
2025-05-22T17:02:10.866Z,0.030000,false
2025-05-22T17:02:10.869Z,0.050000,false
2025-05-22T17:02:10.873Z,0.070000,false
2025-05-22T17:02:10.877Z,0.070000,false
2025-05-22T17:02:10.881Z,0.060000,false
2025-05-22T17:02:10.884Z,0.050000,false
2025-05-22T17:02:10.888Z,0.020000,false
2025-05-22T17:02:10.892Z,-0.010000,false
2025-05-22T17:02:10.896Z,-0.040000,false
2025-05-22T17:02:10.899Z,-0.060000,false
2025-05-22T17:02:10.903Z,-0.100000,false
2025-05-22T17:02:10.907Z,-0.130000,false
2025-05-22T17:02:10.911Z,-0.160000,false
2025-05-22T17:02:10.914Z,-0.180000,false
2025-05-22T17:02:10.918Z,-0.190000,false
2025-05-22T17:02:10.922Z,-0.200000,false
2025-05-22T17:02:10.926Z,-0.210000,false
2025-05-22T17:02:10.929Z,-0.210000,false
2025-05-22T17:02:10.933Z,-0.210000,false
2025-05-22T17:02:10.937Z,-0.200000,false
2025-05-22T17:02:10.941Z,-0.200000,false
2025-05-22T17:02:10.944Z,-0.190000,false
2025-05-22T17:02:10.948Z,-0.190000,false
2025-05-22T17:02:10.952Z,-0.180000,false
2025-05-22T17:02:10.956Z,-0.170000,false
2025-05-22T17:02:10.959Z,-0.160000,false
2025-05-22T17:02:10.963Z,-0.150000,false
2025-05-22T17:02:10.967Z,-0.150000,false
2025-05-22T17:02:10.971Z,-0.140000,false
2025-05-22T17:02:10.974Z,-0.130000,false
2025-05-22T17:02:10.978Z,-0.080000,false
2025-05-22T17:02:10.982Z,0.020000,false
2025-05-22T17:02:10.986Z,0.200000,false
2025-05-22T17:02:10.989Z,0.440000,false
2025-05-22T17:02:10.993Z,0.750000,false
2025-05-22T17:02:10.997Z,1.110000,false
